621: 1,2,3
1: 31,30,29,25,26,28
1: 31,30,29,34,33,32
1: 30,29,33,34,31,27
1: 35,26,25,33,24,34
1: 27,29,28,33,34,30
1: 34,27,29,30,24,26
1: 27,26,25,31,30,34
1: 27,28,33,30,25,29
1: 26,32,28,27,24,29
1: 28,27,30,33,29,35
1: 29,31,25,26,28,30
1: 24,26,25,35,30,31
1: 26,29,27,34,30,28
1: 24,26,25,27,33,28
1: 27,29,24,25,26,28
1: 27,26,24,25,33,29
1: 27,29,24,25,26,33
1: 30,31,27,24,29,25
1: 29,27,33,32,31,30
1: 27,26,31,24,25,30
1: 26,24,27,30,29,31
1: 29,24,30,27,28,31
1: 30,25,26,31,24,27
1: 31,30,28,26,29,27
1: 24,26,28,25,27,30
1: 27,31,24,33,30,29
1: 27,30,31,29,34,35
1: 26,27,24,25,31,32
1: 24,26,30,29,25,27
1: 27,28,31,24,35,30
1: 27,26,30,28,25,24
1: 27,30,29,26,24,31
1: 29,33,27,30,28,34
1: 27,29,30,31,28,35
1: 27,26,25,29,24,28
1: 29,27,33,35,34,28
1: 32,25,27,31,26,34
1: 29,27,25,24,31,28
1: 30,31,29,28,27,24
1: 29,27,28,30,24,26
1: 33,26,25,24,27,29
1: 26,30,27,24,28,33
1: 26,30,27,24,28,31
1: 29,26,33,30,25,24
1: 30,33,25,24,27,31
1: 30,27,24,31,25,26
1: 25,26,28,24,29,27
1: 26,25,24,28,32,27
1: 26,28,34,27,29,31
1: 27,30,29,31,35,28
1: 24,26,29,28,27,32
1: 28,27,31,24,30,35
1: 27,29,25,33,32,28
1: 24,30,27,29,31,33
1: 27,24,25,26,32,29
1: 29,26,31,28,32,24
1: 26,25,27,24,30,29
1: 26,31,28,29,24,30
1: 25,24,26,31,30,29
1: 25,24,26,31,30,33
1: 28,26,25,29,24,32
1: 24,25,27,29,33,26
1: 24,26,27,29,25,30
1: 26,29,31,34,25,30
1: 31,33,30,29,27,34
1: 24,25,27,26,35,34
1: 25,27,24,31,30,29
1: 32,29,33,28,25,24
1: 24,27,26,28,25,33
1: 32,28,26,25,27,24
1: 27,26,24,30,29,28
1: 27,24,26,25,30,31
1: 29,28,25,27,24,30
1: 30,29,24,31,26,27
1: 30,27,33,31,29,26
1: 28,27,33,32,29,34
1: 24,26,25,33,34,35
1: 32,28,29,24,25,33
1: 29,28,27,31,33,30
1: 29,30,27,31,28,26
1: 29,30,27,31,28,33
1: 25,26,29,34,28,31
1: 26,27,31,29,33,28
1: 33,29,30,28,31,27
1: 32,28,29,33,27,34
1: 29,25,28,24,30,26
1: 26,33,25,27,24,32
1: 32,25,28,33,26,34
1: 30,25,32,28,29,27
1: 27,28,30,24,25,26
1: 25,28,33,27,26,29
1: 28,27,26,25,24,35
1: 27,30,25,31,29,28
1: 32,29,24,26,31,30
1: 29,30,27,25,26,24
1: 27,29,26,30,24,31
1: 28,32,33,34,27,24
1: 28,32,33,34,27,35
1: 25,24,26,27,30,31
1: 25,24,26,27,30,28
1: 28,25,29,24,27,26
1: 27,29,28,25,24,31
1: 27,28,29,26,25,24
1: 28,25,24,34,27,32
1: 29,30,27,25,28,31
1: 29,25,27,26,28,31
1: 33,29,27,24,31,30
1: 25,26,27,30,33,35
1: 30,29,28,31,33,27
1: 29,30,32,27,33,31
1: 27,30,29,28,31,33
1: 27,26,29,24,32,28
1: 32,25,24,29,27,28
1: 25,34,24,26,32,35
1: 28,27,25,24,32,29
1: 30,26,29,35,33,31
1: 32,26,33,29,35,27
1: 31,30,24,25,27,26
1: 29,27,25,28,33,30
1: 30,31,27,33,32,34
1: 29,27,34,35,28,31
1: 25,26,28,27,29,24
1: 25,27,29,31,26,33
1: 32,28,29,27,35,34
1: 35,29,33,27,30,25
1: 27,28,26,33,34,24
1: 29,27,35,30,33,28
1: 25,24,27,33,30,28
1: 26,25,24,27,32,33
1: 31,30,27,32,28,33
1: 28,30,27,33,32,31
1: 30,29,24,27,25,31
1: 24,25,26,30,28,29
1: 27,24,29,31,33,30
1: 26,25,24,27,28,34
1: 28,29,31,26,30,33
1: 24,29,30,31,26,27
1: 29,28,30,27,25,35
1: 30,27,33,28,34,29
1: 29,32,31,24,26,30
1: 28,34,32,33,35,27
1: 29,25,33,26,31,27
1: 25,24,26,32,27,29
1: 27,30,28,33,34,35
1: 28,29,24,25,26,33
1: 27,28,33,34,32,31
1: 24,26,28,27,30,29
1: 34,31,33,29,27,30
1: 30,28,27,33,34,31
1: 29,28,25,33,34,24
1: 26,25,24,28,33,27
1: 32,27,29,28,30,31
1: 26,25,24,34,28,30
1: 30,27,31,33,25,24
1: 26,25,24,29,32,34
1: 26,25,24,29,32,33
1: 35,34,25,24,26,33
1: 25,26,24,28,32,27
1: 28,29,24,25,26,27
1: 32,28,34,29,27,33
1: 27,25,29,24,33,31
1: 28,27,32,33,34,29
1: 28,29,27,33,25,26
1: 27,30,33,31,28,34
1: 33,30,27,29,31,26
1: 26,25,24,34,29,35
1: 30,31,27,29,33,32
1: 30,31,27,29,33,26
1: 29,25,28,26,24,27
1: 30,27,29,28,25,24
1: 35,27,29,30,33,32
1: 30,29,28,27,31,26
1: 30,29,28,27,31,32
1: 25,26,27,24,33,35
1: 27,28,34,35,33,32
1: 24,32,28,29,25,26
1: 27,25,24,26,30,29
1: 29,25,27,28,30,34
1: 30,27,24,34,29,32
1: 30,31,33,25,26,29
1: 29,27,26,24,25,35
1: 26,33,24,25,28,29
1: 27,35,29,33,30,31
1: 24,25,26,29,28,31
1: 27,29,31,28,33,30
1: 30,27,29,25,28,31
1: 26,24,30,27,29,25
1: 32,28,27,24,29,30
1: 26,25,24,34,29,31
1: 28,29,27,24,33,31
1: 25,26,24,28,33,29
1: 29,27,31,26,28,30
1: 32,26,25,24,27,28
1: 27,30,28,26,24,29
1: 32,29,27,28,31,35
1: 26,25,32,24,28,29
1: 24,29,28,26,27,25
1: 27,28,33,31,30,35
1: 26,25,30,29,24,34
1: 27,28,26,29,25,33
1: 29,27,30,31,35,32
1: 29,27,30,31,35,34
1: 29,26,27,25,30,24
1: 24,26,25,27,31,30
1: 24,26,25,27,31,32
1: 26,25,27,24,30,31
1: 29,27,32,28,33,35
1: 29,30,31,28,33,34
1: 27,30,28,29,34,33
1: 32,28,29,25,24,26
1: 28,27,30,33,35,31
1: 29,28,30,25,27,24
1: 27,31,30,29,33,34
1: 29,27,32,28,25,26
1: 24,25,26,35,34,33
1: 25,27,33,24,26,32
1: 27,28,30,29,35,34
1: 27,28,30,29,35,33
1: 33,27,30,29,31,28
1: 29,33,27,30,25,31
1: 29,27,28,33,31,26
1: 29,25,24,26,28,33
1: 26,27,25,24,29,28
1: 27,29,24,32,30,35
1: 29,24,31,30,25,26
1: 26,30,27,31,29,25
1: 25,26,24,28,29,35
1: 30,24,25,26,27,28
1: 29,30,31,25,24,26
1: 27,29,28,31,25,30
1: 27,31,30,33,28,29
1: 27,29,35,30,31,24
1: 29,26,30,24,31,27
1: 24,25,29,30,26,28
1: 27,28,29,33,30,32
1: 27,28,29,33,30,26
1: 27,29,30,28,35,33
1: 30,31,29,27,28,32
1: 30,31,29,27,28,26
1: 26,24,28,30,25,34
1: 34,24,30,25,33,26
1: 30,27,31,29,28,33
1: 30,26,27,24,29,28
1: 32,28,29,27,31,30
1: 28,25,32,33,29,31
1: 33,28,24,25,26,29
1: 24,25,26,28,27,33
1: 26,27,25,24,29,30
1: 24,26,27,30,29,31
1: 24,32,27,26,25,29
1: 28,30,27,29,31,26
1: 27,28,33,31,34,35
1: 27,25,29,24,31,26
1: 24,30,25,26,28,31
1: 32,27,28,35,34,33
1: 27,32,35,24,26,25
1: 27,29,26,24,25,28
1: 26,27,29,33,24,25
1: 26,24,27,32,28,25
1: 30,29,27,24,26,28
1: 24,26,28,29,25,31
1: 26,24,29,25,30,27
1: 29,26,27,28,25,33
1: 32,27,33,35,29,28
1: 28,33,31,34,29,27
1: 29,27,28,25,26,30
1: 28,30,26,24,31,34
1: 28,27,30,24,31,25
1: 30,31,29,27,34,24
1: 29,33,30,31,34,35
1: 28,27,35,34,29,33
1: 27,29,26,30,25,31
1: 27,30,29,28,25,24
1: 34,27,28,33,26,29
1: 26,32,28,30,35,24
1: 25,24,28,29,26,27
1: 25,26,24,30,28,27
1: 28,32,25,24,26,29
1: 27,29,30,28,25,33
1: 28,27,30,25,31,26
1: 28,26,24,25,27,29
1: 26,25,24,32,29,27
1: 25,24,27,32,29,28
1: 27,31,28,30,33,34
1: 24,26,25,27,28,30
1: 26,24,25,29,31,30
1: 27,29,25,28,30,26
1: 24,26,25,32,34,29
1: 29,27,30,28,26,24
1: 27,28,26,30,35,31
1: 25,26,28,24,30,27
1: 28,33,29,30,27,31
1: 27,28,31,30,29,26
1: 29,27,30,33,26,28
1: 31,26,30,29,27,24
1: 26,25,27,24,30,35
1: 29,25,28,27,24,30
1: 28,32,29,26,27,34
1: 24,25,26,28,34,29
1: 24,25,26,28,34,32
1: 25,28,29,27,32,24
1: 26,32,24,25,29,28
1: 33,27,29,30,26,31
1: 26,29,24,25,27,31
1: 26,24,28,31,27,29
1: 28,29,27,32,30,24
1: 27,26,31,29,25,33
1: 27,31,30,33,34,32
1: 27,29,28,30,31,26
1: 29,31,28,33,25,27
1: 27,29,28,30,31,32
1: 29,28,25,24,31,26
1: 27,29,32,30,33,26
1: 31,30,29,27,26,34
1: 33,26,29,27,30,25
1: 30,34,26,31,24,27
1: 25,29,26,30,31,27
1: 30,29,31,27,25,26
1: 26,27,31,24,30,29
1: 30,27,28,29,31,25
1: 28,30,31,27,29,32
1: 27,30,28,33,35,32
1: 29,28,27,32,33,34
1: 27,28,34,26,30,24
1: 32,29,24,27,25,26
1: 27,30,31,29,26,24
1: 25,28,24,26,33,30
1: 31,26,33,30,29,27
1: 29,25,28,31,24,30
1: 32,27,26,28,34,29
1: 28,27,34,33,35,29
1: 28,31,29,34,27,35
1: 27,28,26,24,25,29
1: 24,31,29,26,27,25
1: 32,27,24,26,28,34
1: 29,31,27,24,25,30
1: 29,27,28,30,35,33
1: 29,27,30,25,28,31
1: 27,28,30,35,26,34
1: 33,34,27,29,28,31
1: 29,30,31,27,28,35
1: 33,28,29,30,31,26
1: 29,30,27,31,32,28
1: 27,30,33,24,25,26
1: 30,29,32,31,28,35
1: 25,26,32,29,27,24
1: 29,33,26,25,30,24
1: 28,29,32,33,34,27
1: 25,26,24,29,32,28
1: 24,25,26,29,35,32
1: 24,26,25,31,29,32
1: 29,31,28,27,30,26
1: 25,26,27,24,30,31
1: 26,24,30,31,29,27
1: 32,26,25,24,28,27
1: 29,27,26,31,30,25
1: 24,30,27,28,26,33
1: 27,30,31,33,29,28
1: 29,34,32,28,33,27
1: 29,25,28,24,26,30
1: 26,25,24,27,33,28
1: 31,30,25,33,29,26
1: 28,27,26,32,25,29
1: 26,25,24,27,33,29
1: 27,26,29,28,33,25
1: 26,29,33,28,34,27
1: 28,29,26,25,32,27
1: 25,26,24,33,27,28
1: 27,28,33,32,29,25
1: 30,27,26,28,29,31
1: 26,32,29,27,25,24
1: 27,31,30,29,34,33
1: 26,25,29,32,24,27
1: 26,25,30,29,28,31
1: 26,32,24,29,34,31
1: 25,27,26,29,30,24
1: 30,27,31,28,29,26
1: 26,25,24,32,27,28
1: 28,27,29,30,31,32
1: 25,26,24,27,31,29
1: 33,24,34,25,28,31
1: 28,29,27,24,31,30
1: 26,27,29,25,31,28
1: 28,32,27,29,26,33
1: 28,25,29,24,26,30
1: 27,29,28,30,26,31
1: 30,25,26,24,27,31
1: 29,26,31,27,33,28
1: 26,27,25,31,29,24
1: 27,33,24,25,30,31
1: 27,30,29,33,24,28
1: 27,25,29,28,26,30
1: 29,24,27,25,30,28
1: 27,28,32,33,29,26
1: 28,29,27,33,26,31
1: 27,29,31,26,30,24
1: 29,25,28,27,32,30
1: 29,26,25,24,27,30
1: 29,26,25,24,27,33
1: 24,25,26,35,33,34
1: 24,25,26,27,32,34
1: 27,26,28,24,29,34
1: 27,28,29,35,30,33
1: 26,27,25,24,30,28
1: 27,30,24,28,25,29
1: 27,26,28,32,35,24
1: 29,30,31,25,27,24
1: 27,29,31,30,33,26
1: 24,26,29,27,28,25
1: 28,26,29,31,24,25
1: 24,27,28,29,26,25
1: 29,30,25,28,26,31
1: 29,28,27,25,26,24
1: 33,27,25,26,29,30
1: 26,25,27,29,31,24
1: 26,27,28,32,29,24
1: 27,29,33,31,30,34
1: 35,33,27,25,26,24
1: 24,28,29,27,35,30
1: 30,28,27,24,25,26
1: 30,29,27,24,28,31
1: 29,30,25,31,27,28
1: 28,27,32,29,33,35
1: 29,30,27,28,33,24
1: 31,30,28,34,29,33
1: 25,26,32,31,30,24
1: 25,26,33,34,27,35
1: 27,29,28,32,34,33
1: 25,28,27,24,33,26
1: 27,30,29,28,31,26
1: 28,29,24,32,27,33
1: 29,27,25,33,34,26
1: 27,31,28,29,30,32
1: 28,31,33,34,35,26
1: 27,29,33,32,34,24
1: 29,27,26,31,28,30
1: 33,26,24,30,29,27
1: 28,27,30,33,31,35
1: 29,27,28,30,31,32
1: 28,29,27,33,24,35
1: 28,29,30,31,33,27
1: 32,29,25,26,30,24
1: 29,32,28,27,25,33
1: 26,27,25,28,29,31
1: 29,27,33,28,34,35
1: 30,26,27,24,33,31
1: 28,29,27,24,26,32
1: 28,29,27,24,26,25
1: 28,29,26,25,27,24
1: 25,29,30,24,26,34
1: 29,32,28,27,25,30
1: 27,31,33,28,34,29
1: 27,31,29,32,28,35
1: 24,25,26,31,33,27
1: 31,30,27,26,25,24
1: 31,30,29,27,24,28
1: 31,30,29,27,24,25
1: 26,24,28,30,29,27
1: 31,30,25,26,32,24
1: 34,29,28,32,30,27
1: 27,31,29,30,35,24
1: 27,29,30,31,24,25
1: 27,29,30,31,24,28
1: 27,29,26,25,24,28
1: 24,27,29,32,26,25
1: 32,28,24,27,25,26
1: 27,29,33,26,24,31
1: 28,32,27,30,33,35
1: 27,28,30,33,26,32
1: 33,35,29,28,30,24
1: 27,32,28,31,25,33
1: 29,28,30,27,34,31
1: 27,28,32,29,33,35
1: 27,29,26,34,30,24
1: 28,27,29,26,30,32
1: 29,27,28,31,33,30
1: 26,24,29,35,27,25
1: 27,29,33,32,31,30
1: 26,30,27,29,31,28
1: 30,31,24,25,26,35
1: 26,27,30,28,31,33
1: 27,26,24,29,28,34
1: 24,26,25,29,28,33
1: 26,24,25,33,34,27
1: 29,27,33,24,26,34
1: 25,26,24,33,28,27
1: 26,24,25,29,27,30
1: 26,25,29,31,24,27
1: 27,33,30,28,34,29
1: 30,29,27,31,35,34
1: 29,27,28,33,34,35
1: 27,30,33,31,34,29
1: 32,27,29,25,24,26
1: 26,25,27,32,28,35
1: 32,27,33,26,24,28
1: 27,28,33,34,29,35
1: 28,33,32,27,35,34
1: 24,25,29,30,26,27
1: 33,28,30,29,27,31
1: 26,24,25,32,34,27
1: 31,27,26,30,29,24
1: 29,27,24,30,25,28
1: 27,30,24,31,29,28
1: 29,27,33,34,35,26
1: 29,24,34,33,26,28
1: 31,26,27,29,28,32
1: 24,27,26,28,29,25
1: 27,29,28,34,31,30
1: 32,30,31,29,28,24
1: 25,24,29,28,27,35
1: 24,26,25,28,33,27
1: 30,29,27,31,34,28
1: 27,33,29,31,30,28
1: 30,28,25,29,24,31
1: 29,27,28,30,26,24
1: 25,28,27,24,26,32
1: 30,27,33,24,29,25
1: 27,30,29,26,31,24
1: 34,33,31,30,27,24
1: 25,26,24,28,33,27
1: 24,26,25,31,30,29
1: 27,33,28,29,30,31
1: 28,30,29,24,27,26
1: 29,27,32,25,35,28
1: 28,29,27,31,33,26
1: 26,35,24,25,30,29
1: 29,24,25,26,30,28
1: 26,24,25,34,29,27
1: 28,27,32,33,29,35
1: 29,31,24,25,27,30
1: 24,25,29,26,31,30
1: 30,31,27,33,35,34
1: 26,30,31,29,27,25
1: 28,27,33,32,26,34
1: 26,27,28,34,29,32
1: 24,25,27,29,31,30
1: 24,25,27,29,31,26
1: 26,24,25,32,27,30
1: 27,30,29,25,33,35
1: 26,27,25,32,34,33
1: 24,26,25,27,29,34
1: 27,28,33,32,30,31
1: 25,28,31,30,24,29
1: 34,27,24,25,26,33
1: 29,28,35,27,31,30
1: 29,25,27,30,26,24
1: 28,29,26,34,27,32
1: 25,24,30,31,29,27
1: 25,24,26,35,31,29
1: 26,31,33,25,29,24
1: 24,26,25,27,29,33
1: 27,30,31,26,29,24
1: 30,27,28,26,29,31
1: 27,26,25,24,30,31
1: 27,26,25,29,24,31
1: 27,28,31,30,34,29
1: 27,30,26,34,29,31
1: 35,24,26,29,25,33
1: 30,31,33,34,29,27
1: 33,34,29,27,35,28
1: 28,29,27,25,26,24
1: 29,30,28,31,27,33
1: 27,25,30,24,31,26
1: 24,28,29,27,31,30
1: 33,27,34,31,28,30
1: 27,30,29,33,31,24
1: 25,24,26,29,32,27
1: 27,30,31,29,26,28
1: 28,25,24,27,34,26
1: 30,26,27,25,31,29
1: 31,30,29,27,33,26
1: 30,31,33,34,29,35
1: 33,28,29,27,32,30
1: 26,24,25,33,28,29
1: 33,28,29,27,32,34
1: 31,24,26,30,28,27
1: 30,24,27,25,26,28
1: 27,24,29,30,25,31
1: 27,28,29,25,34,24
1: 27,31,29,24,30,25
1: 27,28,29,32,34,33
1: 27,26,31,24,25,33
1: 31,25,29,27,30,26
1: 28,29,27,25,33,31
1: 28,25,24,26,29,27
1: 29,30,31,27,25,26
1: 27,31,26,30,28,24
1: 29,34,33,32,26,30
1: 28,24,26,25,30,31
1: 27,24,25,26,31,30
1: 27,28,33,29,35,24
1: 25,24,27,29,31,26
1: 30,29,31,27,28,33
1: 28,25,24,26,32,34
1: 28,29,26,27,25,30
1: 27,28,26,30,24,29
1: 26,27,29,28,32,33
1: 29,25,24,26,27,34
1: 29,28,27,32,34,35
1: 27,33,28,26,25,32
1: 30,24,29,28,34,27
1: 28,29,31,30,34,35
1: 24,26,30,29,27,28
1: 34,28,27,35,32,33
1: 24,27,29,35,25,28
1: 27,26,32,31,28,29
1: 26,25,24,34,35,33
1: 26,24,29,27,30,31
1: 29,30,27,28,33,26
1: 26,24,29,27,30,25
1: 26,29,25,32,33,24
1: 29,33,30,27,26,28
1: 26,25,29,27,24,31
1: 29,26,25,27,34,33
1: 28,27,34,35,33,24
1: 26,25,30,31,29,27
1: 27,30,29,28,33,31
1: 25,30,26,31,29,27
1: 31,30,29,28,25,24
1: 24,33,29,31,30,25
1: 30,25,31,26,27,24
1: 30,31,27,34,35,33
1: 26,24,25,29,30,27
1: 29,30,27,31,28,35
1: 30,25,26,24,28,29
1: 24,25,29,27,28,30
1: 29,30,31,28,27,34
1: 26,30,29,27,24,28
1: 27,28,33,29,30,31
1: 27,30,31,29,24,35
1: 24,32,29,27,35,28
1: 26,27,24,30,25,34
1: 30,27,31,35,33,29
1: 27,31,30,26,25,24
1: 26,27,25,24,29,32
1: 28,29,25,31,33,26
1: 33,34,35,27,32,29
1: 26,31,29,27,25,24
1: 26,28,24,27,32,33
1: 26,25,27,34,32,35
1: 26,24,29,28,27,25
1: 24,25,26,32,29,28
1: 29,28,27,25,32,24
1: 24,25,26,32,31,30
1: 28,31,26,29,27,25
1: 33,25,28,29,35,30
1: 26,32,24,25,31,27
1: 27,33,32,28,29,34
1: 27,28,32,33,34,29
1: 27,28,32,33,34,30
1: 27,28,32,33,34,25
1: 26,24,25,29,32,27
1: 31,30,33,29,27,34
1: 26,25,29,27,30,32
1: 26,25,24,31,30,33
1: 25,27,26,28,32,33
1: 26,25,24,31,30,28
1: 29,26,28,31,27,30
1: 28,27,29,31,30,34
1: 24,25,30,26,27,29
1: 25,30,29,31,27,24
1: 29,26,30,27,31,28
1: 29,27,28,30,33,26
1: 29,27,28,30,33,34
1: 29,28,27,26,31,30
1: 26,25,29,24,27,31
1: 26,25,29,24,27,34
1: 30,27,24,25,29,28
1: 27,26,31,30,29,25
1: 31,27,26,33,30,29
1: 30,24,27,31,25,29
1: 26,30,27,29,28,31
1: 28,27,33,32,34,35
1: 24,25,29,26,28,32
1: 27,33,31,24,30,25
1: 24,32,26,25,28,27
1: 24,25,26,33,28,29
1: 26,29,24,25,30,27
1: 24,29,27,26,25,31
1: 30,27,31,33,35,29
1: 27,29,33,34,30,28
1: 29,27,30,34,33,28
1: 29,26,24,32,33,25
1: 32,25,26,24,34,33
1: 24,25,30,26,27,31
1: 30,29,31,27,24,26
1: 26,25,27,29,24,28
1: 26,25,27,29,24,33
1: 29,30,27,31,26,28
1: 27,26,24,29,25,34
1: 29,30,27,31,26,33
1: 24,25,26,31,27,28
1: 27,24,28,25,29,35
1: 24,30,29,27,26,25
1: 26,25,31,29,27,30
1: 26,30,24,27,28,31
1: 28,25,26,24,29,27
1: 27,26,28,29,30,34
1: 28,32,26,25,29,24
1: 26,27,33,24,29,30
1: 29,24,26,25,31,28
1: 27,28,33,30,26,34
1: 26,29,27,24,30,31
1: 26,29,27,24,30,25
1: 24,25,26,29,27,32
1: 30,29,27,24,31,34
1: 30,29,27,24,31,25
1: 24,29,26,25,28,27
1: 30,29,27,24,31,32
1: 25,24,28,26,27,31
1: 25,24,28,26,27,29
1: 28,32,34,24,26,25
1: 31,30,26,29,34,33
1: 26,27,33,28,29,32
1: 26,25,30,24,29,31
1: 27,25,24,32,26,28
1: 28,24,26,25,27,33
1: 32,29,28,27,35,33
1: 26,28,24,29,25,27
1: 26,25,27,29,33,28
1: 29,24,27,34,25,31
1: 28,30,29,31,26,27
1: 29,28,34,27,33,30
1: 26,25,24,28,32,31
1: 32,28,24,25,29,31
1: 27,34,28,29,30,35
1: 28,29,27,33,35,25
1: 26,25,24,28,32,29
1: 30,29,28,24,33,27
1: 27,31,26,29,28,24
1: 30,26,27,29,31,28
1: 25,29,34,27,24,28
1: 30,31,29,28,27,35
1: 26,25,24,29,30,31
1: 24,27,26,28,34,29
1: 29,28,32,27,33,34
1: 26,29,24,32,27,30
1: 25,26,28,32,29,35
1: 31,30,27,29,28,33
1: 30,27,29,31,34,28
1: 30,27,29,31,34,32
1: 25,27,30,26,31,24
1: 33,25,24,26,28,29
1: 27,29,28,26,31,33
1: 25,24,26,34,33,27
1: 27,29,28,26,31,30
1: 25,24,27,26,31,33
1: 26,25,24,27,28,29
1: 26,30,29,24,25,27
1: 27,30,29,34,33,35
1: 26,30,33,29,27,28
1: 30,29,27,31,32,35
1: 30,27,28,31,29,32
1: 27,29,25,30,31,28
1: 24,30,28,29,34,31
1: 27,25,29,30,24,26
1: 31,27,32,33,24,25
1: 28,27,24,29,33,35
1: 27,35,29,30,31,34
1: 28,32,30,34,29,27
1: 30,31,29,28,35,33
1: 28,27,29,25,33,24
1: 24,27,30,25,31,26
1: 29,28,27,24,25,26
1: 29,32,24,27,33,28
1: 26,24,25,27,32,29
1: 26,24,25,27,32,31
1: 25,26,31,29,27,35
1: 33,34,26,24,27,25
1: 28,29,26,31,24,30
1: 32,30,24,33,27,34
1: 28,30,31,27,32,29
1: 27,31,26,25,30,24
1: 33,28,32,34,27,35
1: 27,26,25,30,24,29
1: 27,28,29,34,32,33
1: 28,29,25,24,26,27
1: 27,25,26,30,31,29
1: 28,27,24,30,33,25
1: 32,27,31,28,30,29
1: 28,27,29,34,31,30
1: 27,30,24,26,25,31
1: 29,27,31,25,33,30
1: 29,27,31,30,26,25
1: 28,29,27,32,33,34
1: 25,29,31,27,24,33
1: 33,28,29,27,30,31
1: 24,26,32,25,27,28
1: 27,33,29,30,28,24
1: 35,25,30,29,24,33
1: 25,26,27,29,30,24
1: 35,28,27,29,33,25
1: 24,31,27,28,30,25
1: 28,31,30,33,29,24
1: 29,30,31,27,28,32
1: 29,30,31,27,28,33
1: 29,30,31,27,28,25
1: 28,32,27,29,31,33
1: 29,24,25,26,34,28
1: 26,24,29,34,27,28
1: 25,29,30,31,35,24
1: 27,26,25,24,28,35
1: 30,31,28,29,33,27
1: 29,31,28,26,27,32
1: 28,24,27,25,35,33
1: 25,24,26,29,28,34
1: 24,25,33,26,32,30
1: 30,31,26,27,29,24
1: 25,24,26,29,28,31
1: 29,24,25,27,26,30
1: 30,32,24,29,28,31
1: 30,31,29,27,33,25
1: 30,25,29,27,24,26
1: 24,29,27,30,26,31
1: 24,29,27,30,26,33
1: 29,30,27,24,31,34
1: 25,26,27,29,32,24
1: 33,27,32,28,29,34
1: 30,29,27,25,33,28
1: 30,27,28,33,29,32
1: 30,26,31,29,24,27
1: 27,29,28,32,34,35
1: 33,26,27,29,24,25
1: 26,33,24,25,30,29
1: 30,31,29,27,25,26
1: 24,25,30,29,27,28
1: 29,27,28,31,30,35
1: 26,30,31,28,27,29
1: 27,28,29,30,32,31
1: 29,26,27,30,33,31
1: 24,25,27,26,28,31
1: 28,27,29,30,33,34
1: 28,29,31,25,26,33
1: 28,34,27,33,32,35
1: 25,24,29,31,30,27
1: 29,28,27,32,34,30
1: 29,27,24,26,25,28
1: 29,28,25,30,33,31
1: 30,28,29,27,31,24
1: 25,24,28,33,34,31
1: 25,32,27,24,26,29
1: 30,29,27,28,35,33
1: 24,26,25,30,35,27
1: 29,30,31,24,33,32
1: 26,24,29,25,27,31
1: 25,29,27,30,24,26
1: 32,29,28,27,33,34
1: 28,32,33,29,27,25
1: 29,27,24,30,33,28
1: 35,27,30,24,25,26
1: 29,28,33,32,30,24
1: 24,25,26,32,33,34
1: 26,27,30,24,31,25
1: 29,27,25,28,32,30
1: 30,31,29,28,33,27
1: 30,28,26,29,33,34
1: 30,27,28,29,33,31
1: 26,32,24,28,29,27
1: 24,29,25,28,27,26
1: 30,26,27,29,24,33
1: 28,29,32,34,27,33
1: 25,27,30,31,29,28
1: 29,33,27,28,34,35
1: 33,26,28,27,30,25
1: 30,31,29,27,35,33
1: 29,26,31,32,33,34
1: 24,32,25,26,34,31
1: 29,30,27,28,24,25
1: 27,28,30,34,29,33
1: 24,25,26,27,35,33
1: 25,24,26,31,30,34
1: 28,29,25,24,27,26
1: 27,29,34,28,24,33
1: 28,33,27,35,34,30
1: 27,28,29,30,31,33
1: 29,26,27,24,25,28
1: 27,28,30,25,31,29
1: 35,27,25,28,30,24
1: 27,33,28,30,29,31
1: 30,31,27,29,26,24
1: 25,26,24,29,35,34
1: 24,25,26,28,29,27
1: 34,29,30,31,33,24
1: 33,26,28,29,27,25
1: 24,25,26,28,32,27
1: 25,27,24,28,26,30
1: 30,32,29,24,28,33
1: 29,32,33,27,34,28
1: 28,32,33,35,27,34
1: 28,27,33,34,29,32
1: 26,25,29,28,27,33
1: 28,27,29,25,24,26
1: 28,27,29,25,24,32
1: 28,29,27,31,30,32
1: 30,24,27,29,31,25
1: 27,26,29,28,30,32
1: 28,27,35,24,30,31
1: 29,28,27,32,31,33
1: 28,31,29,30,33,27
1: 29,27,24,31,25,30
1: 28,24,26,27,25,30
1: 31,27,29,30,33,28
1: 24,26,25,29,35,32
1: 27,24,29,28,30,35
1: 26,30,27,25,24,29
1: 28,32,33,30,29,27
1: 27,28,32,25,29,24
1: 29,28,33,35,31,30
1: 28,32,29,27,31,30
1: 28,32,29,27,31,33
1: 27,29,30,24,25,31
1: 24,25,26,32,28,34
1: 28,35,34,33,32,27
1: 24,26,34,33,35,27
1: 25,24,30,27,26,29
1: 25,24,30,27,26,28
1: 25,24,30,27,26,31
1: 24,25,26,28,31,29
1: 30,27,29,33,31,25
1: 26,27,30,24,28,29
1: 29,28,27,33,34,25
1: 24,28,30,29,27,32
1: 25,26,24,32,28,33
1: 25,27,28,30,31,29
1: 24,26,32,27,33,34
1: 29,27,33,31,28,30
1: 30,27,29,24,33,28
1: 29,33,28,30,27,35
1: 24,25,30,28,29,27
1: 29,31,27,26,33,30
1: 27,29,25,26,34,28
1: 24,26,25,32,29,27
